date,state,vehicle_category,ev_sales_count,year,month,quarter,half_year,is_festival_season,year_month,months_since_start,national_share_pct,yoy_growth_pct,ev_sales_count_lag_1,ev_sales_count_lag_2,ev_sales_count_lag_3,ev_sales_count_lag_6,ev_sales_count_lag_12,ev_sales_count_rolling_3,ev_sales_count_rolling_6
2024-07-01,Kerala,2W,1083,2024,7,3,1,0,2024-07,30,0.36,690.51,137.0,274.0,959.0,1924.0,1108.0,498.0,546.0
2024-07-01,Kerala,3W,309,2024,7,3,1,0,2024-07,30,0.1,-71.47,1083.0,137.0,274.0,549.0,316.0,509.6666666666667,506.0
2024-07-01,Kerala,4W,154,2024,7,3,1,0,2024-07,30,0.05,-50.16,309.0,1083.0,137.0,274.0,158.0,515.3333333333334,486.0
2024-08-01,Kerala,2W,1515,2024,8,3,1,0,2024-08,31,0.5,883.77,154.0,309.0,1083.0,959.0,2132.0,659.3333333333334,578.6666666666666
2024-08-01,Kerala,3W,432,2024,8,3,1,0,2024-08,31,0.14,-71.49,1515.0,154.0,309.0,274.0,609.0,700.3333333333334,605.0
2024-08-01,Kerala,4W,216,2024,8,3,1,0,2024-08,31,0.07,-50.0,432.0,1515.0,154.0,137.0,304.0,721.0,618.1666666666666
2024-09-01,Kerala,2W,1146,2024,9,3,1,0,2024-09,32,0.38,430.56,216.0,432.0,1515.0,1083.0,1924.0,598.0,628.6666666666666
2024-09-01,Kerala,3W,327,2024,9,3,1,0,2024-09,32,0.11,-71.47,1146.0,216.0,432.0,309.0,549.0,563.0,631.6666666666666
2024-09-01,Kerala,4W,163,2024,9,3,1,0,2024-09,32,0.05,-50.15,327.0,1146.0,216.0,154.0,274.0,545.3333333333334,633.1666666666666
2024-10-01,Kerala,2W,1440,2024,10,4,1,1,2024-10,33,0.48,783.44,163.0,327.0,1146.0,1515.0,959.0,643.3333333333334,620.6666666666666
2024-10-01,Kerala,3W,411,2024,10,4,1,1,2024-10,33,0.14,-71.46,1440.0,163.0,327.0,432.0,274.0,671.3333333333334,617.1666666666666
2024-10-01,Kerala,4W,205,2024,10,4,1,1,2024-10,33,0.07,-50.12,411.0,1440.0,163.0,216.0,137.0,685.3333333333334,615.3333333333334
2024-11-01,Kerala,2W,2426,2024,11,4,1,1,2024-11,34,0.81,1083.41,205.0,411.0,1440.0,1146.0,1083.0,1014.0,828.6666666666666
2024-11-01,Kerala,3W,693,2024,11,4,1,1,2024-11,34,0.23,-71.43,2426.0,205.0,411.0,327.0,309.0,1108.0,889.6666666666666
2024-11-01,Kerala,4W,346,2024,11,4,1,1,2024-11,34,0.11,-50.07,693.0,2426.0,205.0,163.0,154.0,1155.0,920.1666666666666
2024-12-01,Kerala,2W,2175,2024,12,4,1,1,2024-12,35,0.72,528.61,346.0,693.0,2426.0,1440.0,1515.0,1071.3333333333333,1042.6666666666667
2024-12-01,Kerala,3W,621,2024,12,4,1,1,2024-12,35,0.21,-71.45,2175.0,346.0,693.0,411.0,432.0,1047.3333333333333,1077.6666666666667
2024-12-01,Kerala,4W,310,2024,12,4,1,1,2024-12,35,0.1,-50.08,621.0,2175.0,346.0,205.0,216.0,1035.3333333333333,1095.1666666666667
2025-01-01,Kerala,2W,2412,2025,1,1,2,0,2025-01,36,0.53,678.06,310.0,621.0,2175.0,2426.0,1146.0,1114.3333333333333,1092.8333333333333
2025-01-01,Kerala,3W,689,2025,1,1,2,0,2025-01,36,0.15,-71.43,2412.0,310.0,621.0,693.0,327.0,1137.0,1092.1666666666667
2025-01-01,Kerala,4W,344,2025,1,1,2,0,2025-01,36,0.08,-50.07,689.0,2412.0,310.0,346.0,163.0,1148.3333333333333,1091.8333333333333
2025-02-01,Kerala,2W,3139,2025,2,1,2,0,2025-02,37,0.69,812.5,344.0,689.0,2412.0,2175.0,1440.0,1390.6666666666667,1252.5
2025-02-01,Kerala,3W,897,2025,2,1,2,0,2025-02,37,0.2,-71.42,3139.0,344.0,689.0,621.0,411.0,1460.0,1298.5
2025-02-01,Kerala,4W,448,2025,2,1,2,0,2025-02,37,0.1,-50.06,897.0,3139.0,344.0,310.0,205.0,1494.6666666666667,1321.5
2025-03-01,Kerala,2W,1920,2025,3,1,2,0,2025-03,38,0.42,328.57,448.0,897.0,3139.0,2412.0,2426.0,1088.3333333333333,1239.5
2025-03-01,Kerala,3W,548,2025,3,1,2,0,2025-03,38,0.12,-71.46,1920.0,448.0,897.0,689.0,693.0,972.0,1216.0
2025-03-01,Kerala,4W,274,2025,3,1,2,0,2025-03,38,0.06,-50.0,548.0,1920.0,448.0,344.0,346.0,914.0,1204.3333333333333
2025-04-01,Kerala,2W,1467,2025,4,2,2,0,2025-04,39,0.32,435.4,274.0,548.0,1920.0,3139.0,2175.0,763.0,925.6666666666666
2025-04-01,Kerala,3W,419,2025,4,2,2,0,2025-04,39,0.09,-71.44,1467.0,274.0,548.0,897.0,621.0,720.0,846.0
2025-04-01,Kerala,4W,209,2025,4,2,2,0,2025-04,39,0.05,-50.12,419.0,1467.0,274.0,448.0,310.0,698.3333333333334,806.1666666666666
2025-05-01,Kerala,2W,2707,2025,5,2,2,0,2025-05,40,0.6,1195.22,209.0,419.0,1467.0,1920.0,2412.0,1111.6666666666667,937.3333333333334
2025-05-01,Kerala,3W,773,2025,5,2,2,0,2025-05,40,0.17,-71.44,2707.0,209.0,419.0,548.0,689.0,1229.6666666666667,974.8333333333334
2025-05-01,Kerala,4W,386,2025,5,2,2,0,2025-05,40,0.09,-50.06,773.0,2707.0,209.0,274.0,344.0,1288.6666666666667,993.5
2025-06-01,Kerala,2W,2478,2025,6,2,2,0,2025-06,41,0.55,541.97,386.0,773.0,2707.0,1467.0,3139.0,1212.3333333333333,1162.0
2025-06-01,Kerala,3W,708,2025,6,2,2,0,2025-06,41,0.16,-71.43,2478.0,386.0,773.0,419.0,897.0,1190.6666666666667,1210.1666666666667
2025-06-01,Kerala,4W,354,2025,6,2,2,0,2025-06,41,0.08,-50.0,708.0,2478.0,386.0,209.0,448.0,1180.0,1234.3333333333333
2025-07-01,Kerala,2W,3288,2025,7,3,1,0,2025-07,42,0.73,828.81,354.0,708.0,2478.0,2707.0,1920.0,1450.0,1331.1666666666667
2025-07-01,Kerala,3W,939,2025,7,3,1,0,2025-07,42,0.21,-71.44,3288.0,354.0,708.0,773.0,548.0,1527.0,1358.8333333333333
2025-07-01,Kerala,4W,469,2025,7,3,1,0,2025-07,42,0.1,-50.05,939.0,3288.0,354.0,386.0,274.0,1565.3333333333333,1372.6666666666667
2025-08-01,Kerala,2W,1488,2025,8,3,1,0,2025-08,43,0.33,217.27,469.0,939.0,3288.0,2478.0,1467.0,965.3333333333334,1207.6666666666667
2025-08-01,Kerala,3W,425,2025,8,3,1,0,2025-08,43,0.09,-71.44,1488.0,469.0,939.0,708.0,419.0,794.0,1160.5
2025-08-01,Kerala,4W,212,2025,8,3,1,0,2025-08,43,0.05,-50.12,425.0,1488.0,469.0,354.0,209.0,708.3333333333334,1136.8333333333333
2025-09-01,Kerala,2W,3300,2025,9,3,1,0,2025-09,44,0.73,1456.6,212.0,425.0,1488.0,3288.0,2707.0,1312.3333333333333,1138.8333333333333
2025-09-01,Kerala,3W,942,2025,9,3,1,0,2025-09,44,0.21,-71.45,3300.0,212.0,425.0,939.0,773.0,1484.6666666666667,1139.3333333333333
2025-09-01,Kerala,4W,471,2025,9,3,1,0,2025-09,44,0.1,-50.0,942.0,3300.0,212.0,469.0,386.0,1571.0,1139.6666666666667
2025-10-01,Kerala,2W,1445,2025,10,4,1,1,2025-10,45,0.32,206.79,471.0,942.0,3300.0,1488.0,2478.0,952.6666666666666,1132.5
2025-10-01,Kerala,3W,413,2025,10,4,1,1,2025-10,45,0.09,-71.42,1445.0,471.0,942.0,425.0,708.0,776.3333333333334,1130.5
2025-10-01,Kerala,4W,206,2025,10,4,1,1,2025-10,45,0.05,-50.12,413.0,1445.0,471.0,212.0,354.0,688.0,1129.5
2025-11-01,Kerala,2W,3702,2025,11,4,1,1,2025-11,46,0.82,1697.09,206.0,413.0,1445.0,3300.0,3288.0,1440.3333333333333,1196.5
2025-11-01,Kerala,3W,1057,2025,11,4,1,1,2025-11,46,0.23,-71.45,3702.0,206.0,413.0,942.0,939.0,1655.0,1215.6666666666667
2025-11-01,Kerala,4W,528,2025,11,4,1,1,2025-11,46,0.12,-50.05,1057.0,3702.0,206.0,471.0,469.0,1762.3333333333333,1225.1666666666667
2025-12-01,Kerala,2W,3409,2025,12,4,1,1,2025-12,47,0.75,545.64,528.0,1057.0,3702.0,1445.0,1488.0,1664.6666666666667,1552.5
2025-12-01,Kerala,3W,974,2025,12,4,1,1,2025-12,47,0.21,-71.43,3409.0,528.0,1057.0,413.0,425.0,1637.0,1646.0
2025-12-01,Kerala,4W,487,2025,12,4,1,1,2025-12,47,0.11,-50.0,974.0,3409.0,528.0,206.0,212.0,1623.3333333333333,1692.8333333333333
2022-01-01,Maharashtra,2W,639,2022,1,1,2,0,2022-01,0,0.48,,,,,,,639.0,639.0
2022-01-01,Maharashtra,3W,182,2022,1,1,2,0,2022-01,0,0.14,-71.52,639.0,,,,,410.5,410.5
2022-01-01,Maharashtra,4W,91,2022,1,1,2,0,2022-01,0,0.07,-50.0,182.0,639.0,,,,304.0,304.0
2022-02-01,Maharashtra,2W,1564,2022,2,1,2,0,2022-02,1,1.17,1618.68,91.0,182.0,639.0,,,612.3333333333334,619.0
2022-02-01,Maharashtra,3W,447,2022,2,1,2,0,2022-02,1,0.34,-71.42,1564.0,91.0,182.0,,,700.6666666666666,584.6
2022-02-01,Maharashtra,4W,223,2022,2,1,2,0,2022-02,1,0.17,-50.11,447.0,1564.0,91.0,,,744.6666666666666,524.3333333333334
2022-03-01,Maharashtra,2W,1311,2022,3,1,2,0,2022-03,2,0.98,487.89,223.0,447.0,1564.0,639.0,,660.3333333333334,636.3333333333334
2022-03-01,Maharashtra,3W,374,2022,3,1,2,0,2022-03,2,0.28,-71.47,1311.0,223.0,447.0,182.0,,636.0,668.3333333333334
2022-03-01,Maharashtra,4W,187,2022,3,1,2,0,2022-03,2,0.14,-50.0,374.0,1311.0,223.0,91.0,,624.0,684.3333333333334
2022-04-01,Maharashtra,2W,963,2022,4,2,2,0,2022-04,3,0.72,414.97,187.0,374.0,1311.0,1564.0,,508.0,584.1666666666666
2022-04-01,Maharashtra,3W,275,2022,4,2,2,0,2022-04,3,0.21,-71.44,963.0,187.0,374.0,447.0,,475.0,555.5
2022-04-01,Maharashtra,4W,137,2022,4,2,2,0,2022-04,3,0.1,-50.18,275.0,963.0,187.0,223.0,,458.3333333333333,541.1666666666666
2022-05-01,Maharashtra,2W,1170,2022,5,2,2,0,2022-05,4,0.88,754.01,137.0,275.0,963.0,1311.0,639.0,527.3333333333334,517.6666666666666
2022-05-01,Maharashtra,3W,334,2022,5,2,2,0,2022-05,4,0.25,-71.45,1170.0,137.0,275.0,374.0,182.0,547.0,511.0
2022-05-01,Maharashtra,4W,167,2022,5,2,2,0,2022-05,4,0.13,-50.0,334.0,1170.0,137.0,187.0,91.0,557.0,507.6666666666667
2022-06-01,Maharashtra,2W,752,2022,6,2,2,0,2022-06,5,0.56,350.3,167.0,334.0,1170.0,963.0,1564.0,417.6666666666667,472.5
2022-06-01,Maharashtra,3W,215,2022,6,2,2,0,2022-06,5,0.16,-71.41,752.0,167.0,334.0,275.0,447.0,378.0,462.5
2022-06-01,Maharashtra,4W,107,2022,6,2,2,0,2022-06,5,0.08,-50.23,215.0,752.0,167.0,137.0,223.0,358.0,457.5
2022-07-01,Maharashtra,2W,1170,2022,7,3,1,0,2022-07,6,0.88,993.46,107.0,215.0,752.0,1170.0,1311.0,497.3333333333333,457.5
2022-07-01,Maharashtra,3W,334,2022,7,3,1,0,2022-07,6,0.25,-71.45,1170.0,107.0,215.0,334.0,374.0,537.0,457.5
2022-07-01,Maharashtra,4W,167,2022,7,3,1,0,2022-07,6,0.13,-50.0,334.0,1170.0,107.0,167.0,187.0,557.0,457.5
2022-08-01,Maharashtra,2W,1163,2022,8,3,1,0,2022-08,7,0.87,596.41,167.0,334.0,1170.0,752.0,963.0,554.6666666666666,526.0
2022-08-01,Maharashtra,3W,332,2022,8,3,1,0,2022-08,7,0.25,-71.45,1163.0,167.0,334.0,215.0,275.0,554.0,545.5
2022-08-01,Maharashtra,4W,166,2022,8,3,1,0,2022-08,7,0.12,-50.0,332.0,1163.0,167.0,107.0,137.0,553.6666666666666,555.3333333333334
2022-09-01,Maharashtra,2W,1504,2022,9,3,1,0,2022-09,8,1.13,806.02,166.0,332.0,1163.0,1170.0,1170.0,667.3333333333334,611.0
2022-09-01,Maharashtra,3W,429,2022,9,3,1,0,2022-09,8,0.32,-71.48,1504.0,166.0,332.0,334.0,334.0,699.6666666666666,626.8333333333334
2022-09-01,Maharashtra,4W,214,2022,9,3,1,0,2022-09,8,0.16,-50.12,429.0,1504.0,166.0,167.0,167.0,715.6666666666666,634.6666666666666
2022-10-01,Maharashtra,2W,902,2022,10,4,1,1,2022-10,9,0.68,321.5,214.0,429.0,1504.0,1163.0,752.0,515.0,591.1666666666666
2022-10-01,Maharashtra,3W,257,2022,10,4,1,1,2022-10,9,0.19,-71.51,902.0,214.0,429.0,332.0,215.0,457.6666666666667,578.6666666666666
2022-10-01,Maharashtra,4W,128,2022,10,4,1,1,2022-10,9,0.1,-50.19,257.0,902.0,214.0,166.0,107.0,429.0,572.3333333333334
2022-11-01,Maharashtra,2W,1721,2022,11,4,1,1,2022-11,10,1.29,1244.53,128.0,257.0,902.0,1504.0,1170.0,702.0,608.5
2022-11-01,Maharashtra,3W,491,2022,11,4,1,1,2022-11,10,0.37,-71.47,1721.0,128.0,257.0,429.0,334.0,780.0,618.8333333333334
2022-11-01,Maharashtra,4W,245,2022,11,4,1,1,2022-11,10,0.18,-50.1,491.0,1721.0,128.0,214.0,167.0,819.0,624.0
2022-12-01,Maharashtra,2W,1510,2022,12,4,1,1,2022-12,11,1.13,516.33,245.0,491.0,1721.0,902.0,1163.0,748.6666666666666,725.3333333333334
2022-12-01,Maharashtra,3W,431,2022,12,4,1,1,2022-12,11,0.32,-71.46,1510.0,245.0,491.0,257.0,332.0,728.6666666666666,754.3333333333334
2022-12-01,Maharashtra,4W,215,2022,12,4,1,1,2022-12,11,0.16,-50.12,431.0,1510.0,245.0,128.0,166.0,718.6666666666666,768.8333333333334
2023-01-01,Maharashtra,2W,2175,2023,1,1,2,0,2023-01,12,1.09,911.63,215.0,431.0,1510.0,1721.0,1504.0,940.3333333333334,844.5
2023-01-01,Maharashtra,3W,621,2023,1,1,2,0,2023-01,12,0.31,-71.45,2175.0,215.0,431.0,491.0,429.0,1003.6666666666666,866.1666666666666
2023-01-01,Maharashtra,4W,310,2023,1,1,2,0,2023-01,12,0.16,-50.08,621.0,2175.0,215.0,245.0,214.0,1035.3333333333333,877.0
2023-02-01,Maharashtra,2W,1031,2023,2,1,2,0,2023-02,13,0.52,232.58,310.0,621.0,2175.0,1510.0,902.0,654.0,797.1666666666666
2023-02-01,Maharashtra,3W,294,2023,2,1,2,0,2023-02,13,0.15,-71.48,1031.0,310.0,621.0,431.0,257.0,545.0,774.3333333333334
2023-02-01,Maharashtra,4W,147,2023,2,1,2,0,2023-02,13,0.07,-50.0,294.0,1031.0,310.0,215.0,128.0,490.6666666666667,763.0
2023-03-01,Maharashtra,2W,1382,2023,3,1,2,0,2023-03,14,0.7,840.14,147.0,294.0,1031.0,2175.0,1721.0,607.6666666666666,630.8333333333334
2023-03-01,Maharashtra,3W,395,2023,3,1,2,0,2023-03,14,0.2,-71.42,1382.0,147.0,294.0,621.0,491.0,641.3333333333334,593.1666666666666
2023-03-01,Maharashtra,4W,197,2023,3,1,2,0,2023-03,14,0.1,-50.13,395.0,1382.0,147.0,310.0,245.0,658.0,574.3333333333334
2023-04-01,Maharashtra,2W,2000,2023,4,2,2,0,2023-04,15,1.01,915.23,197.0,395.0,1382.0,1031.0,1510.0,864.0,735.8333333333334
2023-04-01,Maharashtra,3W,571,2023,4,2,2,0,2023-04,15,0.29,-71.45,2000.0,197.0,395.0,294.0,431.0,922.6666666666666,782.0
2023-04-01,Maharashtra,4W,285,2023,4,2,2,0,2023-04,15,0.14,-50.09,571.0,2000.0,197.0,147.0,215.0,952.0,805.0
2023-05-01,Maharashtra,2W,1239,2023,5,2,2,0,2023-05,16,0.62,334.74,285.0,571.0,2000.0,1382.0,2175.0,698.3333333333334,781.1666666666666
2023-05-01,Maharashtra,3W,354,2023,5,2,2,0,2023-05,16,0.18,-71.43,1239.0,285.0,571.0,395.0,621.0,626.0,774.3333333333334
2023-05-01,Maharashtra,4W,177,2023,5,2,2,0,2023-05,16,0.09,-50.0,354.0,1239.0,285.0,197.0,310.0,590.0,771.0
2023-06-01,Maharashtra,2W,2315,2023,6,2,2,0,2023-06,17,1.17,1207.91,177.0,354.0,1239.0,2000.0,1031.0,948.6666666666666,823.5
2023-06-01,Maharashtra,3W,661,2023,6,2,2,0,2023-06,17,0.33,-71.45,2315.0,177.0,354.0,571.0,294.0,1051.0,838.5
2023-06-01,Maharashtra,4W,330,2023,6,2,2,0,2023-06,17,0.17,-50.08,661.0,2315.0,177.0,285.0,147.0,1102.0,846.0
2023-07-01,Maharashtra,2W,1289,2023,7,3,1,0,2023-07,18,0.65,290.61,330.0,661.0,2315.0,1239.0,1382.0,760.0,854.3333333333334
2023-07-01,Maharashtra,3W,368,2023,7,3,1,0,2023-07,18,0.19,-71.45,1289.0,330.0,661.0,354.0,395.0,662.3333333333334,856.6666666666666
2023-07-01,Maharashtra,4W,184,2023,7,3,1,0,2023-07,18,0.09,-50.0,368.0,1289.0,330.0,177.0,197.0,613.6666666666666,857.8333333333334
2023-08-01,Maharashtra,2W,1236,2023,8,3,1,0,2023-08,19,0.62,571.74,184.0,368.0,1289.0,2315.0,2000.0,596.0,678.0
2023-08-01,Maharashtra,3W,353,2023,8,3,1,0,2023-08,19,0.18,-71.44,1236.0,184.0,368.0,661.0,571.0,591.0,626.6666666666666
2023-08-01,Maharashtra,4W,176,2023,8,3,1,0,2023-08,19,0.09,-50.14,353.0,1236.0,184.0,330.0,285.0,588.3333333333334,601.0
2023-09-01,Maharashtra,2W,2000,2023,9,3,1,0,2023-09,20,1.01,1036.36,176.0,353.0,1236.0,1289.0,1239.0,843.0,719.5
2023-09-01,Maharashtra,3W,571,2023,9,3,1,0,2023-09,20,0.29,-71.45,2000.0,176.0,353.0,368.0,354.0,915.6666666666666,753.3333333333334
2023-09-01,Maharashtra,4W,285,2023,9,3,1,0,2023-09,20,0.14,-50.09,571.0,2000.0,176.0,184.0,177.0,952.0,770.1666666666666
2023-10-01,Maharashtra,2W,2723,2023,10,4,1,1,2023-10,21,1.37,855.44,285.0,571.0,2000.0,1236.0,2315.0,1193.0,1018.0
2023-10-01,Maharashtra,3W,778,2023,10,4,1,1,2023-10,21,0.39,-71.43,2723.0,285.0,571.0,353.0,661.0,1262.0,1088.8333333333333
2023-10-01,Maharashtra,4W,389,2023,10,4,1,1,2023-10,21,0.2,-50.0,778.0,2723.0,285.0,176.0,330.0,1296.6666666666667,1124.3333333333333
2023-11-01,Maharashtra,2W,1580,2023,11,4,1,1,2023-11,22,0.8,306.17,389.0,778.0,2723.0,2000.0,1289.0,915.6666666666666,1054.3333333333333
2023-11-01,Maharashtra,3W,451,2023,11,4,1,1,2023-11,22,0.23,-71.46,1580.0,389.0,778.0,571.0,368.0,806.6666666666666,1034.3333333333333
2023-11-01,Maharashtra,4W,225,2023,11,4,1,1,2023-11,22,0.11,-50.11,451.0,1580.0,389.0,285.0,184.0,752.0,1024.3333333333333
2023-12-01,Maharashtra,2W,1897,2023,12,4,1,1,2023-12,23,0.95,743.11,225.0,451.0,1580.0,2723.0,1236.0,857.6666666666666,886.6666666666666
2023-12-01,Maharashtra,3W,542,2023,12,4,1,1,2023-12,23,0.27,-71.43,1897.0,225.0,451.0,778.0,353.0,888.0,847.3333333333334
2023-12-01,Maharashtra,4W,271,2023,12,4,1,1,2023-12,23,0.14,-50.0,542.0,1897.0,225.0,389.0,176.0,903.3333333333334,827.6666666666666
2024-01-01,Maharashtra,2W,1372,2024,1,1,2,0,2024-01,24,0.46,406.27,271.0,542.0,1897.0,1580.0,2000.0,728.3333333333334,793.0
2024-01-01,Maharashtra,3W,392,2024,1,1,2,0,2024-01,24,0.13,-71.43,1372.0,271.0,542.0,451.0,571.0,678.3333333333334,783.1666666666666
2024-01-01,Maharashtra,4W,196,2024,1,1,2,0,2024-01,24,0.07,-50.0,392.0,1372.0,271.0,225.0,285.0,653.3333333333334,778.3333333333334
2024-02-01,Maharashtra,2W,1819,2024,2,1,2,0,2024-02,25,0.6,828.06,196.0,392.0,1372.0,1897.0,2723.0,802.3333333333334,765.3333333333334
2024-02-01,Maharashtra,3W,519,2024,2,1,2,0,2024-02,25,0.17,-71.47,1819.0,196.0,392.0,542.0,778.0,844.6666666666666,761.5
2024-02-01,Maharashtra,4W,259,2024,2,1,2,0,2024-02,25,0.09,-50.1,519.0,1819.0,196.0,271.0,389.0,865.6666666666666,759.5
2024-03-01,Maharashtra,2W,2407,2024,3,1,2,0,2024-03,26,0.8,829.34,259.0,519.0,1819.0,1372.0,1580.0,1061.6666666666667,932.0
2024-03-01,Maharashtra,3W,687,2024,3,1,2,0,2024-03,26,0.23,-71.46,2407.0,259.0,519.0,392.0,451.0,1117.6666666666667,981.1666666666666
2024-03-01,Maharashtra,4W,343,2024,3,1,2,0,2024-03,26,0.11,-50.07,687.0,2407.0,259.0,196.0,225.0,1145.6666666666667,1005.6666666666666
2024-04-01,Maharashtra,2W,2312,2024,4,2,2,0,2024-04,27,0.77,574.05,343.0,687.0,2407.0,1819.0,1897.0,1114.0,1087.8333333333333
2024-04-01,Maharashtra,3W,660,2024,4,2,2,0,2024-04,27,0.22,-71.45,2312.0,343.0,687.0,519.0,542.0,1105.0,1111.3333333333333
2024-04-01,Maharashtra,4W,330,2024,4,2,2,0,2024-04,27,0.11,-50.0,660.0,2312.0,343.0,259.0,271.0,1100.6666666666667,1123.1666666666667
2024-05-01,Maharashtra,2W,3397,2024,5,2,2,0,2024-05,28,1.13,929.39,330.0,660.0,2312.0,2407.0,1372.0,1462.3333333333333,1288.1666666666667
2024-05-01,Maharashtra,3W,970,2024,5,2,2,0,2024-05,28,0.32,-71.45,3397.0,330.0,660.0,687.0,392.0,1565.6666666666667,1335.3333333333333
2024-05-01,Maharashtra,4W,485,2024,5,2,2,0,2024-05,28,0.16,-50.0,970.0,3397.0,330.0,343.0,196.0,1617.3333333333333,1359.0
2024-06-01,Maharashtra,2W,1767,2024,6,2,2,0,2024-06,29,0.59,264.33,485.0,970.0,3397.0,2312.0,1819.0,1074.0,1268.1666666666667
2024-06-01,Maharashtra,3W,504,2024,6,2,2,0,2024-06,29,0.17,-71.48,1767.0,485.0,970.0,660.0,519.0,918.6666666666666,1242.1666666666667
2024-06-01,Maharashtra,4W,252,2024,6,2,2,0,2024-06,29,0.08,-50.0,504.0,1767.0,485.0,330.0,259.0,841.0,1229.1666666666667
2024-07-01,Maharashtra,2W,1341,2024,7,3,1,0,2024-07,30,0.45,432.14,252.0,504.0,1767.0,3397.0,2407.0,699.0,886.5
2024-07-01,Maharashtra,3W,383,2024,7,3,1,0,2024-07,30,0.13,-71.44,1341.0,252.0,504.0,970.0,687.0,658.6666666666666,788.6666666666666
2024-07-01,Maharashtra,4W,191,2024,7,3,1,0,2024-07,30,0.06,-50.13,383.0,1341.0,252.0,485.0,343.0,638.3333333333334,739.6666666666666
2024-08-01,Maharashtra,2W,2681,2024,8,3,1,0,2024-08,31,0.89,1303.66,191.0,383.0,1341.0,1767.0,2312.0,1085.0,892.0
2024-08-01,Maharashtra,3W,766,2024,8,3,1,0,2024-08,31,0.25,-71.43,2681.0,191.0,383.0,504.0,660.0,1212.6666666666667,935.6666666666666
2024-08-01,Maharashtra,4W,383,2024,8,3,1,0,2024-08,31,0.13,-50.0,766.0,2681.0,191.0,252.0,330.0,1276.6666666666667,957.5
2024-09-01,Maharashtra,2W,3272,2024,9,3,1,0,2024-09,32,1.09,754.31,383.0,766.0,2681.0,1341.0,3397.0,1473.6666666666667,1279.3333333333333
2024-09-01,Maharashtra,3W,934,2024,9,3,1,0,2024-09,32,0.31,-71.45,3272.0,383.0,766.0,383.0,970.0,1529.6666666666667,1371.1666666666667
2024-09-01,Maharashtra,4W,467,2024,9,3,1,0,2024-09,32,0.16,-50.0,934.0,3272.0,383.0,191.0,485.0,1557.6666666666667,1417.1666666666667
2024-10-01,Maharashtra,2W,4116,2024,10,4,1,1,2024-10,33,1.37,781.37,467.0,934.0,3272.0,2681.0,1767.0,1839.0,1656.3333333333333
2024-10-01,Maharashtra,3W,1176,2024,10,4,1,1,2024-10,33,0.39,-71.43,4116.0,467.0,934.0,766.0,504.0,1919.6666666666667,1724.6666666666667
2024-10-01,Maharashtra,4W,588,2024,10,4,1,1,2024-10,33,0.2,-50.0,1176.0,4116.0,467.0,383.0,252.0,1960.0,1758.8333333333333
2024-11-01,Maharashtra,2W,4068,2024,11,4,1,1,2024-11,34,1.35,591.84,588.0,1176.0,4116.0,3272.0,1341.0,1944.0,1891.5
2024-11-01,Maharashtra,3W,1162,2024,11,4,1,1,2024-11,34,0.39,-71.44,4068.0,588.0,1176.0,934.0,383.0,1939.3333333333333,1929.5
2024-11-01,Maharashtra,4W,581,2024,11,4,1,1,2024-11,34,0.19,-50.0,1162.0,4068.0,588.0,467.0,191.0,1937.0,1948.5
2024-12-01,Maharashtra,2W,3413,2024,12,4,1,1,2024-12,35,1.13,487.44,581.0,1162.0,4068.0,4116.0,2681.0,1718.6666666666667,1831.3333333333333
2024-12-01,Maharashtra,3W,975,2024,12,4,1,1,2024-12,35,0.32,-71.43,3413.0,581.0,1162.0,1176.0,766.0,1656.3333333333333,1797.8333333333333
2024-12-01,Maharashtra,4W,487,2024,12,4,1,1,2024-12,35,0.16,-50.05,975.0,3413.0,581.0,588.0,383.0,1625.0,1781.0
2025-01-01,Maharashtra,2W,3178,2025,1,1,2,0,2025-01,36,0.7,552.57,487.0,975.0,3413.0,4068.0,3272.0,1546.6666666666667,1632.6666666666667
2025-01-01,Maharashtra,3W,908,2025,1,1,2,0,2025-01,36,0.2,-71.43,3178.0,487.0,975.0,1162.0,934.0,1524.3333333333333,1590.3333333333333
2025-01-01,Maharashtra,4W,454,2025,1,1,2,0,2025-01,36,0.1,-50.0,908.0,3178.0,487.0,581.0,467.0,1513.3333333333333,1569.1666666666667
2025-02-01,Maharashtra,2W,3458,2025,2,1,2,0,2025-02,37,0.76,661.67,454.0,908.0,3178.0,3413.0,4116.0,1606.6666666666667,1576.6666666666667
2025-02-01,Maharashtra,3W,988,2025,2,1,2,0,2025-02,37,0.22,-71.43,3458.0,454.0,908.0,975.0,1176.0,1633.3333333333333,1578.8333333333333
2025-02-01,Maharashtra,4W,494,2025,2,1,2,0,2025-02,37,0.11,-50.0,988.0,3458.0,454.0,487.0,588.0,1646.6666666666667,1580.0
2025-03-01,Maharashtra,2W,3238,2025,3,1,2,0,2025-03,38,0.71,555.47,494.0,988.0,3458.0,3178.0,4068.0,1573.3333333333333,1590.0
2025-03-01,Maharashtra,3W,925,2025,3,1,2,0,2025-03,38,0.2,-71.43,3238.0,494.0,988.0,908.0,1162.0,1552.3333333333333,1592.8333333333333
2025-03-01,Maharashtra,4W,462,2025,3,1,2,0,2025-03,38,0.1,-50.05,925.0,3238.0,494.0,454.0,581.0,1541.6666666666667,1594.1666666666667
2025-04-01,Maharashtra,2W,3855,2025,4,2,2,0,2025-04,39,0.85,734.42,462.0,925.0,3238.0,3458.0,3413.0,1747.3333333333333,1660.3333333333333
