session_id,start_time,end_time,energy_kwh,duration_hours,cost_inr,vehicle_type,duration_calc_hours,cost_per_kwh,hour_of_day,day_of_week,is_weekend,month
SES_16764,2024-02-03 06:49:00,2024-02-03 07:31:48,6.29,42.8,100.36,3W,0.7133333333333334,15.955484896661368,6,5,1,2
SES_66174,2024-12-16 22:14:00,2024-12-16 23:40:00,2.71,86.0,47.77,2W,1.4333333333333333,17.627306273062732,22,0,0,12
SES_74157,2024-10-06 23:15:00,2024-10-07 00:40:37,5.54,85.6,96.09,3W,1.4269444444444443,17.34476534296029,23,6,1,10
SES_84325,2024-09-27 12:26:00,2024-09-27 13:59:07,54.17,93.1,912.44,4W,1.5519444444444443,16.84400959940927,12,4,0,9
SES_56488,2024-09-26 19:52:00,2024-09-26 20:57:03,21.76,65.1,374.39,4W,1.0841666666666667,17.205422794117645,19,3,0,9
SES_21163,2024-07-05 13:25:00,2024-07-05 15:18:43,2.11,113.7,35.04,2W,1.8952777777777778,16.606635071090047,13,4,0,7
SES_90440,2024-09-14 21:37:00,2024-09-14 22:21:14,5.37,44.2,81.6,3W,0.7372222222222222,15.195530726256981,21,5,1,9
SES_24031,2024-02-20 08:40:00,2024-02-20 09:53:01,6.33,73.0,111.95,3W,1.2169444444444444,17.685624012638232,8,1,0,2
SES_35564,2024-12-03 11:08:00,2024-12-03 13:27:23,49.38,139.4,852.71,4W,2.3230555555555554,17.26832725799919,11,1,0,12
SES_65124,2024-09-08 07:39:00,2024-09-08 09:04:11,7.37,85.2,124.56,3W,1.4197222222222223,16.900949796472183,7,6,1,9
SES_72704,2024-11-17 00:34:00,2024-11-17 01:28:13,5.28,54.2,82.72,3W,0.9036111111111111,15.666666666666666,0,6,1,11
SES_99072,2024-10-29 23:55:00,2024-10-30 00:38:03,8.73,43.1,131.74,3W,0.7175,15.09049255441008,23,1,0,10
SES_99581,2024-08-22 14:05:00,2024-08-22 15:19:25,6.3,74.4,99.84,3W,1.2402777777777778,15.847619047619048,14,3,0,8
SES_16253,2024-04-02 17:05:00,2024-04-02 18:09:41,8.84,64.7,135.24,3W,1.0780555555555555,15.298642533936652,17,1,0,4
SES_74843,2024-05-23 12:18:00,2024-05-23 13:34:09,5.03,76.2,82.0,3W,1.2691666666666668,16.302186878727632,12,3,0,5
SES_70579,2024-04-30 21:48:00,2024-04-30 23:03:04,5.9,75.1,97.84,3W,1.251111111111111,16.583050847457628,21,1,0,4
SES_71649,2024-06-25 23:32:00,2024-06-26 02:11:54,45.79,159.9,789.56,4W,2.665,17.243066171653197,23,1,0,6
SES_16217,2024-12-18 09:18:00,2024-12-18 10:36:28,5.43,78.5,83.77,3W,1.3077777777777777,15.427255985267035,9,2,0,12
SES_50092,2024-01-03 09:47:00,2024-01-03 10:36:45,5.68,49.8,87.27,3W,0.8291666666666667,15.36443661971831,9,2,0,1
SES_37312,2024-02-06 19:54:00,2024-02-06 21:16:24,5.75,82.4,99.95,3W,1.3733333333333333,17.382608695652173,19,1,0,2
SES_29436,2024-07-23 19:19:00,2024-07-23 21:41:09,49.92,142.2,840.45,4W,2.3691666666666666,16.8359375,19,1,0,7
SES_64263,2024-07-04 17:44:00,2024-07-04 18:26:38,9.35,42.6,148.91,3W,0.7105555555555556,15.92620320855615,17,3,0,7
SES_98451,2024-02-29 21:53:00,2024-02-29 23:38:03,44.95,105.1,720.67,4W,1.7508333333333332,16.03270300333704,21,3,0,2
SES_74548,2024-01-13 17:11:00,2024-01-13 20:09:49,21.89,178.8,391.14,4W,2.980277777777778,17.868433074463223,17,5,1,1
SES_15877,2024-03-19 22:33:00,2024-03-19 23:29:44,51.86,56.7,889.05,4W,0.9455555555555556,17.143270343231777,22,1,0,3
SES_34969,2024-07-10 20:31:00,2024-07-10 21:26:48,6.33,55.8,97.24,3W,0.93,15.361769352290679,20,2,0,7
SES_99395,2024-05-12 19:55:00,2024-05-12 21:09:44,6.61,74.7,106.1,3W,1.2455555555555555,16.05143721633888,19,6,1,5
SES_18097,2024-05-13 17:36:00,2024-05-13 19:04:54,6.5,88.9,99.5,3W,1.4816666666666667,15.307692307692308,17,0,0,5
SES_39101,2024-11-28 10:14:00,2024-11-28 13:13:52,40.01,179.9,649.8,4W,2.997777777777778,16.240939765058734,10,3,0,11
SES_57955,2024-12-25 18:32:00,2024-12-25 20:28:22,2.88,116.4,49.4,2W,1.9394444444444445,17.15277777777778,18,2,0,12
SES_89685,2024-01-16 19:28:00,2024-01-16 22:24:33,23.5,176.6,409.14,4W,2.9425,17.410212765957446,19,1,0,1
SES_30288,2024-05-03 13:47:00,2024-05-03 14:40:27,8.0,53.5,140.66,3W,0.8908333333333334,17.5825,13,4,0,5
SES_19003,2024-08-09 15:18:00,2024-08-09 16:21:43,5.01,63.7,80.65,3W,1.0619444444444444,16.097804391217565,15,4,0,8
SES_34195,2024-04-24 15:35:00,2024-04-24 16:23:31,5.31,48.5,81.78,3W,0.8086111111111111,15.401129943502827,15,2,0,4
SES_64507,2024-04-27 19:33:00,2024-04-27 21:04:20,2.83,91.3,43.88,2W,1.5222222222222221,15.50530035335689,19,5,1,4
SES_40318,2024-09-05 09:40:00,2024-09-05 11:02:43,2.84,82.7,51.0,2W,1.378611111111111,17.95774647887324,9,3,0,9
SES_53992,2024-11-06 10:41:00,2024-11-06 11:49:17,9.4,68.3,156.76,3W,1.1380555555555556,16.67659574468085,10,2,0,11
SES_33096,2024-03-24 13:38:00,2024-03-24 15:16:11,3.06,98.2,50.94,2W,1.636388888888889,16.64705882352941,13,6,1,3
SES_29212,2024-12-10 04:53:00,2024-12-10 06:17:43,2.72,84.7,42.36,2W,1.4119444444444444,15.573529411764705,4,1,0,12
SES_36417,2024-06-27 20:30:00,2024-06-27 21:36:00,8.46,66.0,149.16,3W,1.1,17.631205673758863,20,3,0,6
SES_37273,2024-09-28 23:17:00,2024-09-29 00:12:54,2.3,55.9,37.85,2W,0.9316666666666666,16.456521739130437,23,5,1,9
SES_61743,2024-02-21 21:34:00,2024-02-21 23:53:14,47.26,139.2,737.08,4W,2.3205555555555555,15.596275920440121,21,2,0,2
SES_92670,2024-11-06 18:54:00,2024-11-06 20:11:36,34.66,77.6,555.58,4W,1.2933333333333332,16.029428736295444,18,2,0,11
SES_43313,2024-03-30 18:04:00,2024-03-30 18:48:08,9.15,44.1,155.25,3W,0.7355555555555555,16.9672131147541,18,5,1,3
SES_61291,2024-02-10 05:03:00,2024-02-10 06:09:27,9.99,66.5,153.14,3W,1.1075,15.329329329329328,5,5,1,2
SES_40639,2024-12-22 17:10:00,2024-12-22 17:55:38,41.95,45.6,686.16,4W,0.7605555555555555,16.356615017878426,17,6,1,12
SES_57016,2024-03-15 21:31:00,2024-03-15 22:27:13,6.06,56.2,102.83,3W,0.9369444444444445,16.96864686468647,21,4,0,3
SES_83812,2024-07-26 00:09:00,2024-07-26 01:04:58,9.18,56.0,146.62,3W,0.9327777777777778,15.971677559912855,0,4,0,7
SES_80490,2024-03-06 20:29:00,2024-03-06 21:44:45,8.37,75.8,142.1,3W,1.2625,16.97729988052569,20,2,0,3
SES_28015,2024-04-03 21:33:00,2024-04-04 00:08:44,36.47,155.7,575.84,4W,2.5955555555555554,15.789415958321909,21,2,0,4
SES_93544,2024-01-19 08:10:00,2024-01-19 09:08:23,10.0,58.4,176.11,3W,0.9730555555555556,17.611,8,4,0,1
SES_26663,2024-06-07 17:00:00,2024-06-07 17:59:50,7.08,59.8,122.37,3W,0.9972222222222222,17.283898305084747,17,4,0,6
SES_69061,2024-11-05 21:22:00,2024-11-05 22:51:26,31.81,89.4,553.92,4W,1.4905555555555556,17.413392015089595,21,1,0,11
SES_77566,2024-02-21 15:54:00,2024-02-21 16:40:03,53.98,46.1,874.69,4W,0.7675,16.203964431270844,15,2,0,2
SES_42659,2024-11-06 13:07:00,2024-11-06 13:40:51,3.5,33.9,59.5,2W,0.5641666666666667,17.0,13,2,0,11
SES_56744,2024-12-12 17:42:00,2024-12-12 20:38:50,46.32,176.8,792.66,4W,2.9472222222222224,17.112694300518132,17,3,0,12
SES_50807,2024-03-21 16:40:00,2024-03-21 18:29:07,38.63,109.1,636.43,4W,1.8186111111111112,16.47501941496246,16,3,0,3
SES_67546,2024-11-22 02:50:00,2024-11-22 04:09:19,5.63,79.3,85.88,3W,1.3219444444444444,15.25399644760213,2,4,0,11
SES_90444,2024-03-10 22:59:00,2024-03-11 01:28:18,28.49,149.3,461.86,4W,2.4883333333333333,16.21130221130221,22,6,1,3
SES_28311,2024-06-17 13:56:00,2024-06-17 14:40:54,5.36,44.9,95.59,3W,0.7483333333333333,17.833955223880597,13,0,0,6
SES_11653,2024-08-08 23:27:00,2024-08-09 01:09:39,30.28,102.7,498.86,4W,1.7108333333333334,16.474900924702773,23,3,0,8
SES_43337,2024-01-10 13:12:00,2024-01-10 15:09:56,2.97,117.9,50.06,2W,1.9655555555555555,16.855218855218855,13,2,0,1
SES_54961,2024-01-30 20:24:00,2024-01-30 21:09:14,3.12,45.2,54.23,2W,0.7538888888888889,17.381410256410255,20,1,0,1
SES_89605,2024-11-13 18:04:00,2024-11-13 18:58:53,9.47,54.9,155.42,3W,0.9147222222222222,16.41182682154171,18,2,0,11
SES_78050,2024-01-09 03:24:00,2024-01-09 04:20:52,5.01,56.9,79.24,3W,0.9477777777777778,15.816367265469061,3,1,0,1
SES_38393,2024-12-07 21:26:00,2024-12-08 00:19:51,49.82,173.9,849.89,4W,2.8975,17.05921316740265,21,5,1,12
SES_89210,2024-04-06 18:37:00,2024-04-06 19:58:16,28.19,81.3,431.05,4W,1.3544444444444443,15.290883291947498,18,5,1,4
SES_96923,2024-02-10 01:33:00,2024-02-10 03:28:08,2.86,115.1,48.68,2W,1.9188888888888889,17.02097902097902,1,5,1,2
SES_63774,2024-08-04 10:49:00,2024-08-04 13:37:35,45.77,168.6,796.85,4W,2.8097222222222222,17.40987546427791,10,6,1,8
SES_67207,2024-06-29 09:30:00,2024-06-29 10:35:39,9.13,65.7,139.29,3W,1.0941666666666667,15.256297918948519,9,5,1,6
SES_33236,2024-09-29 07:19:00,2024-09-29 08:17:06,5.31,58.1,84.69,3W,0.9683333333333334,15.949152542372882,7,6,1,9
SES_52139,2024-07-08 09:57:00,2024-07-08 11:48:54,34.12,111.9,580.28,4W,1.865,17.007033997655334,9,0,0,7
SES_26990,2024-06-06 22:34:00,2024-06-06 23:42:10,49.41,68.2,850.24,4W,1.136111111111111,17.207852661404576,22,3,0,6
SES_80862,2024-05-25 20:27:00,2024-05-25 21:47:32,3.24,80.5,56.79,2W,1.3422222222222222,17.527777777777775,20,5,1,5
SES_57498,2024-02-06 19:40:00,2024-02-06 20:46:50,1.7,66.8,26.64,2W,1.113888888888889,15.670588235294119,19,1,0,2
SES_39343,2024-07-05 15:57:00,2024-07-05 16:40:06,6.23,43.1,96.36,3W,0.7183333333333334,15.467094703049758,15,4,0,7
SES_30090,2024-08-17 22:51:00,2024-08-18 00:03:28,6.42,72.5,101.11,3W,1.2077777777777778,15.749221183800623,22,5,1,8
SES_83220,2024-05-19 19:53:00,2024-05-19 22:19:18,20.48,146.3,327.46,4W,2.4383333333333335,15.989257812499998,19,6,1,5
SES_58246,2024-08-05 11:36:00,2024-08-05 12:14:54,1.61,38.9,28.09,2W,0.6483333333333333,17.4472049689441,11,0,0,8
SES_74102,2024-11-05 07:40:00,2024-11-05 08:53:48,9.84,73.8,152.27,3W,1.23,15.474593495934961,7,1,0,11
SES_91960,2024-01-30 12:55:00,2024-01-30 13:54:30,6.52,59.5,114.8,3W,0.9916666666666667,17.607361963190186,12,1,0,1
SES_74575,2024-07-05 19:07:00,2024-07-05 20:25:03,21.29,78.1,361.96,4W,1.3008333333333333,17.001409112259278,19,4,0,7
SES_84989,2024-02-04 22:40:00,2024-02-04 23:46:52,9.19,66.9,140.52,3W,1.1144444444444443,15.290533188248098,22,6,1,2
SES_89969,2024-09-13 20:34:00,2024-09-13 21:54:12,8.19,80.2,123.6,3W,1.3366666666666667,15.091575091575091,20,4,0,9
SES_81534,2024-08-24 08:59:00,2024-08-24 10:17:09,2.88,78.2,44.83,2W,1.3025,15.565972222222221,8,5,1,8
SES_62811,2024-02-13 20:18:00,2024-02-13 21:09:12,2.69,51.2,44.37,2W,0.8533333333333334,16.49442379182156,20,1,0,2
SES_93342,2024-01-01 18:02:00,2024-01-01 19:14:16,9.7,72.3,151.56,3W,1.2044444444444444,15.624742268041238,18,0,0,1
SES_64308,2024-10-29 11:09:00,2024-10-29 12:24:50,6.51,75.8,98.46,3W,1.2638888888888888,15.12442396313364,11,1,0,10
SES_90413,2024-11-15 12:37:00,2024-11-15 13:10:23,1.86,33.4,28.29,2W,0.5563888888888889,15.209677419354838,12,4,0,11
SES_73508,2024-01-05 21:44:00,2024-01-05 22:41:22,8.34,57.4,145.78,3W,0.9561111111111111,17.479616306954437,21,4,0,1
SES_60875,2024-10-22 20:51:00,2024-10-22 21:22:02,3.04,31.0,46.17,2W,0.5172222222222222,15.1875,20,1,0,10
SES_73424,2024-12-03 17:03:00,2024-12-03 17:34:41,3.28,31.7,58.95,2W,0.5280555555555555,17.97256097560976,17,1,0,12
SES_54448,2024-03-29 21:13:00,2024-03-29 22:04:45,7.11,51.8,123.06,3W,0.8625,17.30801687763713,21,4,0,3
SES_71782,2024-06-10 02:38:00,2024-06-10 03:36:50,6.89,58.8,115.77,3W,0.9805555555555555,16.802612481857764,2,0,0,6
SES_91632,2024-02-03 16:24:00,2024-02-03 17:52:43,2.21,88.7,39.38,2W,1.478611111111111,17.81900452488688,16,5,1,2
SES_61381,2024-10-19 21:37:00,2024-10-19 22:37:20,2.52,60.3,43.69,2W,1.0055555555555555,17.337301587301585,21,5,1,10
SES_61541,2024-05-20 19:40:00,2024-05-20 20:44:06,1.54,64.1,24.1,2W,1.0683333333333334,15.64935064935065,19,0,0,5
SES_47547,2024-07-19 16:09:00,2024-07-19 17:19:01,6.27,70.0,98.11,3W,1.1669444444444443,15.647527910685806,16,4,0,7
SES_15143,2024-05-07 07:31:00,2024-05-07 09:37:32,28.49,126.5,486.6,4W,2.108888888888889,17.079677079677083,7,1,0,5
SES_20320,2024-12-27 01:36:00,2024-12-27 03:23:43,2.61,107.7,45.98,2W,1.7952777777777778,17.61685823754789,1,4,0,12
SES_13573,2024-06-14 06:17:00,2024-06-14 07:02:01,45.09,45.0,784.93,4W,0.7502777777777778,17.408072743402084,6,4,0,6
SES_65812,2024-01-09 12:07:00,2024-01-09 12:52:10,6.47,45.2,112.21,3W,0.7527777777777778,17.343122102009275,12,1,0,1
SES_85928,2024-03-06 08:54:00,2024-03-06 09:47:25,21.54,53.4,329.49,4W,0.8902777777777777,15.2966573816156,8,2,0,3
SES_71082,2024-12-11 05:03:00,2024-12-11 05:46:08,1.82,43.1,30.17,2W,0.7188888888888889,16.576923076923077,5,2,0,12
SES_78401,2024-08-10 18:26:00,2024-08-10 20:11:43,2.51,105.7,44.66,2W,1.7619444444444445,17.792828685258964,18,5,1,8
SES_22607,2024-12-15 08:16:00,2024-12-15 09:30:18,59.44,74.3,982.31,4W,1.2383333333333333,16.52607671601615,8,6,1,12
SES_36226,2024-04-03 19:10:00,2024-04-03 20:01:50,1.51,51.8,25.75,2W,0.8638888888888889,17.05298013245033,19,2,0,4
SES_81638,2024-10-17 05:48:00,2024-10-17 07:06:49,7.3,78.8,124.45,3W,1.313611111111111,17.047945205479454,5,3,0,10
SES_24781,2024-10-31 06:29:00,2024-10-31 07:28:47,7.96,59.8,126.34,3W,0.9963888888888889,15.871859296482413,6,3,0,10
SES_13685,2024-06-22 14:48:00,2024-06-22 16:15:21,2.98,87.4,46.01,2W,1.4558333333333333,15.439597315436242,14,5,1,6
SES_60058,2024-08-27 08:22:00,2024-08-27 09:09:34,3.04,47.6,51.0,2W,0.7927777777777778,16.776315789473685,8,1,0,8
SES_96318,2024-08-08 10:58:00,2024-08-08 12:13:08,1.94,75.1,32.99,2W,1.2522222222222221,17.00515463917526,10,3,0,8
SES_13490,2024-04-20 18:28:00,2024-04-20 20:03:57,31.55,96.0,520.82,4W,1.5991666666666666,16.507765451664028,18,5,1,4
SES_60228,2024-11-01 18:50:00,2024-11-01 19:48:52,3.12,58.9,55.19,2W,0.9811111111111112,17.689102564102562,18,4,0,11
SES_62815,2024-11-22 06:03:00,2024-11-22 07:53:09,48.32,110.2,866.41,4W,1.8358333333333334,17.930670529801322,6,4,0,11
SES_98192,2024-11-02 18:11:00,2024-11-02 19:27:03,2.44,76.1,37.61,2W,1.2675,15.413934426229508,18,5,1,11
SES_86812,2024-12-23 06:37:00,2024-12-23 09:20:13,27.84,163.2,493.47,4W,2.7202777777777776,17.72521551724138,6,0,0,12
SES_32413,2024-04-07 03:58:00,2024-04-07 05:12:06,6.01,74.1,90.87,3W,1.235,15.119800332778704,3,6,1,4
SES_46710,2024-06-25 02:00:00,2024-06-25 02:58:05,28.25,58.1,508.4,4W,0.9680555555555556,17.99646017699115,2,1,0,6
SES_32217,2024-09-20 15:26:00,2024-09-20 16:48:27,37.64,82.5,592.11,4W,1.3741666666666668,15.73087141339001,15,4,0,9
SES_96603,2024-10-18 12:44:00,2024-10-18 13:41:08,2.38,57.1,37.16,2W,0.9522222222222222,15.61344537815126,12,4,0,10
SES_56084,2024-08-28 07:03:00,2024-08-28 09:48:46,25.37,165.8,413.73,4W,2.762777777777778,16.307843910130075,7,2,0,8
SES_20981,2024-06-21 18:30:00,2024-06-21 19:42:10,6.5,72.2,111.87,3W,1.2027777777777777,17.21076923076923,18,4,0,6
SES_98694,2024-04-03 06:22:00,2024-04-03 08:37:36,51.36,135.6,775.05,4W,2.26,15.090537383177569,6,2,0,4
SES_10787,2024-07-10 18:25:00,2024-07-10 21:02:49,37.08,157.8,598.22,4W,2.6302777777777777,16.13322545846818,18,2,0,7
SES_66426,2024-01-05 18:45:00,2024-01-05 19:19:47,3.37,34.8,50.95,2W,0.5797222222222222,15.118694362017804,18,4,0,1
SES_72788,2024-10-15 21:05:00,2024-10-15 22:38:30,1.76,93.5,29.56,2W,1.5583333333333333,16.795454545454543,21,1,0,10
SES_82046,2024-11-17 21:12:00,2024-11-17 23:35:13,51.36,143.2,850.31,4W,2.3869444444444445,16.555880062305295,21,6,1,11
SES_32809,2024-09-09 10:37:00,2024-09-09 12:02:29,3.22,85.5,56.3,2W,1.4247222222222222,17.48447204968944,10,0,0,9
SES_65503,2024-01-20 17:31:00,2024-01-20 18:57:10,8.73,86.2,135.72,3W,1.4361111111111111,15.54639175257732,17,5,1,1
SES_26226,2024-07-06 14:09:00,2024-07-06 15:02:43,9.75,53.7,166.42,3W,0.8952777777777777,17.068717948717946,14,5,1,7
SES_14583,2024-11-15 03:50:00,2024-11-15 04:54:30,33.55,64.5,577.77,4W,1.075,17.221162444113265,3,4,0,11
SES_98313,2024-01-30 12:26:00,2024-01-30 14:05:37,1.64,99.6,27.95,2W,1.6602777777777777,17.04268292682927,12,1,0,1
SES_94522,2024-04-17 23:10:00,2024-04-18 01:56:13,51.56,166.2,903.12,4W,2.770277777777778,17.51590380139643,23,2,0,4
SES_99964,2024-07-07 20:49:00,2024-07-07 21:37:18,2.14,48.3,35.71,2W,0.805,16.686915887850468,20,6,1,7
SES_69357,2024-07-29 08:44:00,2024-07-29 10:39:10,1.66,115.2,25.49,2W,1.9194444444444445,15.355421686746988,8,0,0,7
SES_35854,2024-03-10 15:03:00,2024-03-10 15:52:29,2.23,49.5,34.36,2W,0.8247222222222222,15.408071748878923,15,6,1,3
SES_14432,2024-03-24 07:51:00,2024-03-24 09:43:08,20.02,112.1,341.83,4W,1.8688888888888888,17.074425574425575,7,6,1,3
SES_10798,2024-06-05 18:17:00,2024-06-05 19:40:04,35.38,83.1,571.42,4W,1.3844444444444444,16.150932730356132,18,2,0,6
SES_26963,2024-07-29 16:41:00,2024-07-29 17:32:10,2.75,51.2,42.09,2W,0.8527777777777777,15.305454545454547,16,0,0,7
SES_56298,2024-01-06 17:13:00,2024-01-06 18:56:22,2.12,103.4,36.16,2W,1.7227777777777777,17.056603773584904,17,5,1,1
SES_95036,2024-03-20 19:37:00,2024-03-20 20:58:01,31.55,81.0,510.16,4W,1.3502777777777777,16.16988906497623,19,2,0,3
SES_79975,2024-11-11 14:40:00,2024-11-11 15:38:59,57.59,59.0,955.41,4W,0.9830555555555556,16.589859350581698,14,0,0,11
SES_22807,2024-05-09 20:39:00,2024-05-09 21:53:27,26.32,74.5,470.23,4W,1.2408333333333332,17.865881458966566,20,3,0,5
SES_97455,2024-01-30 07:39:00,2024-01-30 10:20:21,45.14,161.4,756.83,4W,2.6891666666666665,16.766282676118742,7,1,0,1
SES_84184,2024-11-07 04:45:00,2024-11-07 05:52:09,8.74,67.2,154.45,3W,1.1191666666666666,17.67162471395881,4,3,0,11
SES_42802,2024-09-03 12:00:00,2024-09-03 12:56:10,5.74,56.2,91.51,3W,0.9361111111111111,15.942508710801395,12,1,0,9
SES_24542,2024-05-09 00:57:00,2024-05-09 02:13:03,8.8,76.1,146.94,3W,1.2675,16.69772727272727,0,3,0,5
SES_14697,2024-12-07 22:18:00,2024-12-07 23:57:57,2.27,100.0,39.28,2W,1.6658333333333333,17.303964757709252,22,5,1,12
SES_11341,2024-05-12 22:29:00,2024-05-12 23:30:57,3.29,62.0,53.42,2W,1.0325,16.237082066869302,22,6,1,5
SES_44856,2024-06-10 15:36:00,2024-06-10 16:56:47,7.05,80.8,125.67,3W,1.3463888888888889,17.825531914893617,15,0,0,6
SES_36270,2024-12-03 16:38:00,2024-12-03 18:32:40,39.25,114.7,649.0,4W,1.9111111111111112,16.53503184713376,16,1,0,12
SES_45574,2024-07-26 17:29:00,2024-07-26 18:28:31,7.17,59.5,110.47,3W,0.9919444444444444,15.407252440725244,17,4,0,7
SES_86345,2024-04-17 04:10:00,2024-04-17 06:54:49,24.62,164.8,432.39,4W,2.7469444444444444,17.5625507717303,4,2,0,4
SES_87692,2024-11-12 21:32:00,2024-11-12 23:05:03,21.25,93.1,371.62,4W,1.5508333333333333,17.488,21,1,0,11
SES_31152,2024-06-18 18:19:00,2024-06-18 20:27:22,51.92,128.4,780.01,4W,2.1394444444444445,15.023305084745761,18,1,0,6
SES_18307,2024-07-17 20:31:00,2024-07-17 23:17:28,41.05,166.5,666.31,4W,2.7744444444444443,16.231668696711328,20,2,0,7
SES_59349,2024-03-04 21:40:00,2024-03-04 22:54:34,42.59,74.6,682.96,4W,1.2427777777777778,16.0356891289035,21,0,0,3
SES_70669,2024-05-21 04:37:00,2024-05-21 05:57:51,48.01,80.9,789.27,4W,1.3475,16.43970006248698,4,1,0,5
SES_43903,2024-11-15 19:37:00,2024-11-15 20:22:28,5.64,45.5,91.44,3W,0.7577777777777778,16.21276595744681,19,4,0,11
SES_63950,2024-08-10 14:49:00,2024-08-10 17:03:13,38.38,134.2,660.61,4W,2.2369444444444446,17.212350182386658,14,5,1,8
SES_92075,2024-01-20 06:16:00,2024-01-20 07:32:28,2.54,76.5,41.46,2W,1.2744444444444445,16.322834645669293,6,5,1,1
SES_93228,2024-10-16 21:01:00,2024-10-16 22:21:49,56.6,80.8,995.06,4W,1.3469444444444445,17.580565371024733,21,2,0,10
SES_11481,2024-08-08 06:46:00,2024-08-08 07:47:35,7.04,61.6,118.34,3W,1.0263888888888888,16.80965909090909,6,3,0,8
SES_92668,2024-01-11 19:02:00,2024-01-11 20:03:56,8.94,61.9,151.44,3W,1.0322222222222222,16.93959731543624,19,3,0,1
SES_25546,2024-05-29 20:08:00,2024-05-29 20:39:14,3.48,31.2,52.92,2W,0.5205555555555555,15.206896551724139,20,2,0,5
SES_52890,2024-07-11 04:50:00,2024-07-11 06:05:25,6.11,75.4,95.71,3W,1.2569444444444444,15.664484451718492,4,3,0,7
SES_31753,2024-07-15 21:00:00,2024-07-15 23:07:42,32.9,127.7,493.74,4W,2.1283333333333334,15.007294832826748,21,0,0,7
SES_98061,2024-09-10 13:30:00,2024-09-10 14:54:44,59.18,84.7,979.03,4W,1.4122222222222223,16.54325785738425,13,1,0,9
SES_16008,2024-10-22 12:49:00,2024-10-22 14:29:29,2.65,100.5,43.53,2W,1.6747222222222222,16.426415094339625,12,1,0,10
SES_65103,2024-03-21 09:20:00,2024-03-21 11:58:08,30.58,158.1,527.13,4W,2.6355555555555554,17.237737083060825,9,3,0,3
SES_55526,2024-02-21 16:52:00,2024-02-21 18:37:56,2.02,105.9,32.99,2W,1.7655555555555555,16.331683168316832,16,2,0,2
SES_61562,2024-10-08 12:26:00,2024-10-08 14:45:34,43.04,139.6,663.43,4W,2.326111111111111,15.414265799256505,12,1,0,10
SES_76628,2024-11-14 12:56:00,2024-11-14 14:13:31,9.96,77.5,169.92,3W,1.2919444444444443,17.06024096385542,12,3,0,11
SES_36861,2024-05-11 11:09:00,2024-05-11 11:55:38,1.98,46.6,31.39,2W,0.7772222222222223,15.853535353535355,11,5,1,5
SES_95302,2024-03-14 16:19:00,2024-03-14 17:22:32,8.05,63.5,132.46,3W,1.058888888888889,16.45465838509317,16,3,0,3
SES_51977,2024-08-26 20:08:00,2024-08-26 21:21:34,30.47,73.6,478.06,4W,1.2261111111111112,15.689530685920579,20,0,0,8
SES_90847,2024-07-07 10:14:00,2024-07-07 11:23:30,51.79,69.5,900.82,4W,1.1583333333333334,17.393705348522882,10,6,1,7
SES_50800,2024-05-02 05:22:00,2024-05-02 06:43:39,8.35,81.7,133.45,3W,1.3608333333333333,15.982035928143713,5,3,0,5
SES_48929,2024-06-06 16:27:00,2024-06-06 19:25:24,53.05,178.4,841.27,4W,2.973333333333333,15.858058435438267,16,3,0,6
SES_48927,2024-01-12 13:47:00,2024-01-12 15:00:28,1.72,73.5,30.09,2W,1.2244444444444444,17.49418604651163,13,4,0,1
SES_70682,2024-03-29 07:58:00,2024-03-29 09:16:30,2.76,78.5,46.3,2W,1.3083333333333333,16.77536231884058,7,4,0,3
SES_39183,2024-02-19 20:52:00,2024-02-19 21:53:08,3.2,61.1,48.04,2W,1.018888888888889,15.0125,20,0,0,2
SES_57030,2024-03-07 15:40:00,2024-03-07 16:22:10,5.27,42.2,83.19,3W,0.7027777777777777,15.785578747628085,15,3,0,3
SES_67055,2024-01-14 09:22:00,2024-01-14 11:09:42,34.83,107.7,563.44,4W,1.795,16.17685902957221,9,6,1,1
SES_92699,2024-08-27 14:30:00,2024-08-27 15:36:31,8.73,66.5,139.62,3W,1.1086111111111112,15.993127147766323,14,1,0,8
SES_19390,2024-07-19 14:09:00,2024-07-19 14:54:38,1.8,45.6,31.5,2W,0.7605555555555555,17.5,14,4,0,7
SES_68503,2024-02-26 12:49:00,2024-02-26 14:13:51,8.72,84.9,139.73,3W,1.4141666666666666,16.024082568807337,12,0,0,2
SES_36308,2024-01-05 16:15:00,2024-01-05 17:46:31,2.73,91.5,42.36,2W,1.5252777777777777,15.516483516483516,16,4,0,1
SES_21941,2024-06-25 14:43:00,2024-06-25 15:53:13,3.33,70.2,59.64,2W,1.1702777777777778,17.90990990990991,14,1,0,6
SES_42653,2024-09-29 06:41:00,2024-09-29 07:54:27,5.41,73.5,94.11,3W,1.2241666666666666,17.395563770794823,6,6,1,9
SES_56756,2024-04-10 08:54:00,2024-04-10 10:10:10,27.16,76.2,438.77,4W,1.2694444444444444,16.15500736377025,8,2,0,4
SES_37837,2024-09-14 23:33:00,2024-09-15 02:16:00,21.17,163.0,367.17,4W,2.716666666666667,17.343882853094,23,5,1,9
SES_57575,2024-03-20 08:07:00,2024-03-20 09:50:18,2.66,103.3,47.19,2W,1.7216666666666667,17.740601503759397,8,2,0,3
SES_84962,2024-08-03 18:45:00,2024-08-03 20:41:51,2.97,116.9,51.92,2W,1.9475,17.48148148148148,18,5,1,8
